Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF18,OUT019,439.69431999999995
FDF14,OUT018,1603.3129800000002
FDB22,OUT017,2589.8288399999997
NCH54,OUT049,2867.2011199999997
FDU27,OUT035,661.40572
FDS58,OUT027,3657.7054599999997
NCU29,OUT035,2758.6091400000005
FDJ57,OUT013,4173.43414
FDL56,OUT049,1220.8108800000002
FDH60,OUT035,3650.1153400000003
FDN24,OUT018,935.31584
FDD02,OUT017,2547.0179
FDP15,OUT017,6522.776019999999
FDB28,OUT027,6259.38554
DRC49,OUT045,2642.8265199999996
NCG30,OUT018,1765.0358
FDJ14,OUT049,1189.05222
FDL52,OUT045,908.88358
NCG19,OUT027,7679.736679999999
NCN41,OUT035,2418.98456
FDW22,OUT013,4128.6923799999995
FDI02,OUT013,1861.9762799999996
FDV51,OUT045,2529.24104
FDV48,OUT046,1289.3217
NCL17,OUT019,449.0820999999999
FDP46,OUT045,1417.2218799999998
FDU10,OUT045,548.21972
FDT37,OUT010,896.2333799999999
FDI27,OUT035,793.56702
FDN51,OUT046,4586.09698
FDW07,OUT035,1285.5266399999998
FDN45,OUT049,2410.46232
DRN37,OUT027,5938.203619999999
DRF48,OUT049,4074.296519999999
FDP38,OUT019,145.14439999999996
NCX18,OUT027,5325.534460000001
FDK45,OUT018,1622.4880200000002
FDZ37,OUT049,1235.52506
FDS50,OUT018,3539.32622
NCR54,OUT018,3368.9479999999994
NCS17,OUT035,1433.9334600000002
FDV31,OUT046,1782.7460800000003
DRE27,OUT017,1523.15066
FDN60,OUT013,2331.4318599999997
FDK26,OUT013,4022.7635999999998
FDX37,OUT018,1786.4745599999999
FDW31,OUT046,1891.73754
FDX26,OUT018,2217.91296
DRL49,OUT019,383.1678999999999
FDU49,OUT017,2102.46324
FDY58,OUT046,4666.65878
FDN03,OUT045,4541.15548
NCV06,OUT010,491.95962
FDH53,OUT045,1419.0195399999998
FDG31,OUT018,635.70584
NCC06,OUT045,2740.56596
FDS13,OUT049,2807.8117600000005
FDP16,OUT035,3368.81484
FDA35,OUT013,2882.3813600000003
DRP47,OUT018,4605.6714999999995
FDY28,OUT010,528.51204
FDY20,OUT035,1300.7068800000002
NCH30,OUT017,1610.7699399999997
NCR29,OUT019,144.07912
NCP05,OUT013,2646.08894
NCF30,OUT019,229.36809999999997
FDA08,OUT035,2594.0899600000002
FDN51,OUT027,5778.94426
FDH12,OUT046,1975.69492
FDY39,OUT017,3168.60878
NCO53,OUT045,2763.26974
FDB40,OUT046,2376.97258
FDH02,OUT049,1168.6787399999998
FDY11,OUT027,1499.58134
FDQ09,OUT019,359.33226
FDP16,OUT013,4436.69146
NCF55,OUT018,189.22036000000003
FDY09,OUT027,4180.02556
FDY39,OUT045,3187.05144
NCU53,OUT049,2220.90906
NCT41,OUT049,2731.1781800000003
FDJ45,OUT046,936.64744
FDR28,OUT013,2219.31114
FDN08,OUT013,1709.5746599999998
FDJ07,OUT049,2053.5269399999997
FDZ09,OUT027,4273.903359999999
FDQ14,OUT017,2117.11084
FDY12,OUT027,1543.25782
FDK57,OUT046,2338.75566
FDD20,OUT049,2871.3290800000004
FDS36,OUT018,2287.42248
FDI40,OUT049,2236.62194
FDJ40,OUT045,2328.10286
FDE08,OUT013,3089.7780599999996
DRK01,OUT013,1200.70372
FDC58,OUT049,494.82255999999995
FDE50,OUT046,2631.64108
FDX48,OUT035,3313.9529199999997
DRM35,OUT018,1594.12494
FDG41,OUT013,1211.82258
FDB52,OUT046,3486.32854
FDV19,OUT045,3097.7010800000003
DRG48,OUT017,2521.85066
FDI26,OUT013,1782.3466
FDU11,OUT019,350.8766
FDF59,OUT019,238.0235
FDR07,OUT049,1512.8307599999996
NCE06,OUT017,1520.95352
FDE10,OUT046,2809.7425799999996
NCO55,OUT046,1410.1644000000001
FDZ13,OUT013,689.4359
FDT50,OUT017,1509.63492
FDH12,OUT010,195.81178
FDD21,OUT045,1432.33554
NCM05,OUT013,5819.4249
FDK04,OUT013,886.0466400000001
FDN33,OUT017,1500.1805600000002
NCM18,OUT010,77.76544
DRC25,OUT049,1403.63956
FDT47,OUT017,1647.2557800000002
FDD45,OUT027,2973.9288600000004
NCD07,OUT018,1498.58264
NCY54,OUT010,643.02964
FDL12,OUT049,1663.23498
FDL02,OUT017,1845.0649600000002
FDC60,OUT035,1737.27194
FDR37,OUT017,4755.94256
FDY16,OUT017,2893.96628
FDU26,OUT045,1903.78852
FDN24,OUT013,741.0354
FDH44,OUT013,2287.023
FDE23,OUT010,142.01514000000003
FDW60,OUT017,3281.46188
FDQ55,OUT049,2336.958
FDV32,OUT027,1427.4086200000002
FDV03,OUT010,313.05915999999996
FDY14,OUT010,519.85664
NCL55,OUT027,5289.4481
DRF25,OUT017,698.4242
FDX03,OUT046,469.12268000000006
FDF40,OUT045,2678.91288
FDX24,OUT010,222.90984000000003
FDA25,OUT049,1328.1378399999999
FDH21,OUT018,2893.9662799999996
FDB47,OUT010,673.72302
FDT34,OUT019,374.04644
FDS39,OUT010,308.66488
NCU05,OUT046,1240.5185599999998
FDE02,OUT049,1292.18464
FDL25,OUT035,985.65032
FDC50,OUT049,1374.47752
FDZ32,OUT049,1044.57362
FDV14,OUT045,1439.4596000000001
FDR07,OUT045,1232.3958000000002
FDB26,OUT049,973.7990800000001
NCR50,OUT045,2352.80404
FDP01,OUT018,2336.2922000000003
FDH57,OUT045,2072.7685599999995
FDM60,OUT027,1148.23868
FDA45,OUT017,3056.95412
FDU55,OUT017,5091.772080000001
FDH40,OUT035,1346.5139199999999
FDG40,OUT019,48.869719999999994
FDT12,OUT049,4984.5117
DRL59,OUT045,915.67474
FDT47,OUT018,1652.11612
FDI60,OUT017,1036.58402
DRF51,OUT027,900.4279199999999
NCK31,OUT049,681.71262
FDB08,OUT045,2836.9737999999998
FDM44,OUT035,1270.2132400000003
FDD46,OUT018,2252.2682400000003
FDR27,OUT019,211.72439999999997
FDV56,OUT010,230.83285999999998
FDM02,OUT049,1189.5848600000002
FDU45,OUT018,2188.21828
FDZ10,OUT017,2291.15096
NCK31,OUT010,140.81670000000003
FDR27,OUT035,2335.9592999999995
FDF33,OUT013,1497.1178799999998
FDJ36,OUT046,1202.7676999999999
FDP33,OUT049,3951.0569399999995
FDG17,OUT046,4630.03978
FDG47,OUT027,5634.13276
NCW29,OUT046,1081.12604
DRH59,OUT017,1211.4896800000001
FDR32,OUT017,4269.242759999999
FDP48,OUT035,3738.2672600000005
FDG17,OUT035,5372.406779999999
DRJ59,OUT017,478.5104600000001
FDY48,OUT027,2855.6161999999995
FDB02,OUT046,2612.13314
FDN10,OUT019,317.05396
NCD55,OUT035,545.42336
FDX34,OUT013,2936.3111599999997
FDZ38,OUT045,4147.401360000001
DRF37,OUT049,5233.38774
DRL47,OUT019,205.66562
FDL27,OUT035,1127.13282
NCP53,OUT035,4448.80902
FDT03,OUT019,466.85896
FDJ28,OUT035,3263.7516000000005
FDF40,OUT018,3762.03632
FDA32,OUT035,4069.968820000001
NCP02,OUT017,542.16094
FDZ31,OUT045,3291.3822999999998
NCQ29,OUT013,4220.04014
FDP57,OUT010,201.27134
FDL32,OUT027,3669.68986
DRB01,OUT035,2889.9049000000005
FDJ40,OUT046,1829.88472
FDO24,OUT018,2153.5301
FDO11,OUT018,2486.2303600000005
FDA56,OUT035,1990.00962
FDF02,OUT045,1583.13924
FDA10,OUT013,1716.89846
NCI55,OUT017,3632.6048
FDZ40,OUT010,314.2576
FDV08,OUT049,633.37554
FDN48,OUT013,1379.13812
FDU57,OUT017,2590.6277999999998
DRF49,OUT013,1166.5481799999998
FDS02,OUT035,3540.0586000000003
FDS43,OUT046,2284.55954
FDT16,OUT013,4611.3308
FDX19,OUT027,7351.697020000001
FDK15,OUT046,1336.99298
DRA12,OUT049,2141.8786
FDY35,OUT017,896.43312
NCU42,OUT013,3278.46578
FDD26,OUT013,3910.1102400000004
FDR11,OUT018,1826.2228199999997
NCP53,OUT045,3665.5618999999997
FDP34,OUT045,3082.9869
NCV41,OUT019,258.72988
FDN20,OUT018,2324.1080599999996
FDZ16,OUT018,3633.9363999999996
FDZ28,OUT049,1838.8064400000003
NCL55,OUT013,4287.9517399999995
NCJ17,OUT046,1426.01044
FDT37,OUT046,3850.6542999999997
FDV51,OUT049,2330.9658
FDZ28,OUT035,1878.68786
FDN27,OUT013,1665.76502
FDS14,OUT019,288.55771999999996
FDZ58,OUT045,1794.1312599999997
FDD46,OUT046,1842.9343999999996
FDJ03,OUT035,850.7592400000001
FDU03,OUT010,627.3833400000001
FDA33,OUT027,3731.20978
NCW53,OUT035,2728.38182
NCC55,OUT017,693.7636
FDP52,OUT019,638.96826
FDE39,OUT049,2178.43102
FDB44,OUT035,3159.15442
FDG59,OUT013,491.4269799999999
FDI05,OUT013,1135.72164
FDF59,OUT045,1507.7041
FDM39,OUT019,373.91328000000004
FDB14,OUT013,1875.4254400000002
NCS05,OUT019,282.56552
DRJ35,OUT045,1054.6272
FDO31,OUT019,201.67082
FDA31,OUT046,2763.80238
FDX40,OUT049,722.19326
FDW56,OUT045,3329.59922
FDH09,OUT018,677.1851800000001
FDA52,OUT019,322.11404000000005
FDF20,OUT019,446.28574
FDE40,OUT046,1232.12948
NCU17,OUT046,2416.6542600000002
NCP14,OUT035,1832.2815999999998
FDN25,OUT027,2297.47606
FDU39,OUT049,866.1392199999998
NCM05,OUT017,4979.8511
FDU07,OUT017,2633.30558
FDF28,OUT049,2197.4063199999996
FDR57,OUT049,2655.9427800000003
FDJ33,OUT013,1958.6504400000001
DRH23,OUT035,953.3590199999999
FDQ52,OUT046,4605.272020000001
DRK13,OUT035,3678.1455200000005
FDP09,OUT046,4385.6246
FDR08,OUT027,2296.14446
FDV50,OUT045,1050.43266
FDT13,OUT049,3857.04598
FDJ27,OUT027,2765.1339800000005
FDH21,OUT046,2589.89542
FDW14,OUT027,2031.4223800000004
FDL52,OUT049,722.3264200000001
FDW28,OUT017,2797.6250200000004
FDL40,OUT049,1371.2816799999998
FDE24,OUT046,1953.32404
FDX35,OUT049,3308.8262600000003
FDP46,OUT017,1403.1069199999997
FDX56,OUT045,2941.30466
FDQ45,OUT049,3185.5866800000003
FDK50,OUT027,4541.5549599999995
FDY26,OUT045,4914.4029599999985
FDQ09,OUT017,1693.0628199999999
FDN39,OUT049,2942.5031
FDP13,OUT017,784.1126600000001
FDR51,OUT013,2015.3100199999997
FDZ49,OUT010,660.07412
FDL28,OUT018,2854.2180200000003
FDZ10,OUT035,1876.8902000000003
FDK38,OUT013,2113.84842
DRL49,OUT027,3666.7603400000007
FDR15,OUT013,2181.0942200000004
FDQ24,OUT035,5948.124040000001
FDD56,OUT013,3754.71252
NCR42,OUT046,892.1054200000002
FDH52,OUT045,1163.88498
FDH57,OUT019,319.31768
FDR15,OUT010,428.50888
FDJ34,OUT035,1810.70968
FDW37,OUT035,780.38418
FDQ23,OUT018,1622.82092
FDP34,OUT013,2933.31506
FDE04,OUT027,4775.91656
FDC48,OUT045,1407.1683
FDA47,OUT019,399.94606
FDI35,OUT018,3165.74584
NCV05,OUT013,1350.10924
FDR28,OUT045,2453.8724800000005
FDH31,OUT017,1028.26152
FDP59,OUT019,298.27840000000003
FDS19,OUT018,1185.72322
FDM60,OUT045,689.9019600000001
FDJ44,OUT018,2467.25506
DRH51,OUT017,817.06976
DRC25,OUT017,1679.0144400000001
DRE25,OUT013,1687.53668
NCX05,OUT049,2277.90154
FDR11,OUT017,2549.81426
DRP47,OUT045,4276.1005000000005
DRC49,OUT019,447.2844399999999
FDQ47,OUT027,1003.8932399999998
FDL20,OUT013,1382.5337
FDM34,OUT035,2186.42062
NCN55,OUT013,5414.21902
FDD41,OUT035,1962.2457600000002
FDE52,OUT049,1624.4188399999998
NCT18,OUT019,383.56738000000007
FDJ32,OUT018,725.98832
FDE16,OUT046,3725.1510000000003
FDZ09,OUT045,3613.7626599999994
DRZ11,OUT046,2082.2895
FDK41,OUT049,1168.7453199999998
FDE56,OUT049,1387.1277200000002
FDH34,OUT013,3708.1065200000003
DRI49,OUT013,1503.7093
DRI59,OUT046,4139.944399999999
DRC36,OUT049,2528.50866
FDS15,OUT019,340.22380000000004
FDI07,OUT018,2616.1279399999994
FDZ15,OUT018,1897.7963200000002
NCX41,OUT027,5814.49798
NCO29,OUT019,549.81764
FDF57,OUT013,3146.6373799999997
FDI33,OUT035,1640.13172
DRJ47,OUT049,2279.49946
FDB34,OUT046,1059.7538599999998
FDY22,OUT027,3800.1866599999994
DRL11,OUT017,2432.63346
FDY46,OUT035,2492.88836
FDG17,OUT013,4026.9581399999997
FDE52,OUT018,1109.42254
DRP47,OUT027,4726.181300000001
FDO01,OUT010,270.71428
FDL09,OUT046,1915.8394999999996
FDR57,OUT013,2427.3736400000003
DRD37,OUT035,756.4819599999998
FDQ36,OUT027,1009.48596
FDL33,OUT049,2326.3717800000004
FDL48,OUT045,641.89778
FDL28,OUT049,3009.88206
NCN29,OUT046,929.58996
FDO13,OUT035,2031.42238
FDB38,OUT045,3608.1033599999996
FDI36,OUT035,3344.11366
FDI58,OUT035,1444.2533600000002
FDH22,OUT018,1861.97628
FDQ27,OUT013,2466.7889999999998
FDT33,OUT046,2645.95578
FDC56,OUT045,1657.90858
FDF14,OUT046,1915.90608
FDQ39,OUT017,2915.4716200000003
NCM43,OUT017,2768.79588
FDS46,OUT035,2576.9123200000004
FDI22,OUT049,4056.25334
NCE43,OUT045,3122.602
FDZ36,OUT010,655.7464200000001
FDR13,OUT019,346.68206000000004
FDP46,OUT018,1401.37584
FDW56,OUT019,468.7232
FDB40,OUT017,2242.94704
FDM28,OUT018,2695.55788
FDV49,OUT013,4651.54512
NCS53,OUT018,3321.60962
FDO03,OUT049,4638.428859999999
FDT15,OUT035,3881.21452
FDD33,OUT049,4353.0669800000005
FDX13,OUT017,5807.1076
FDH60,OUT013,2928.78762
DRH51,OUT046,925.9946399999999
NCL07,OUT049,484.70239999999995
FDW51,OUT045,2384.36296
FDF21,OUT019,515.3291999999999
FDH26,OUT019,256.59932000000003
FDJ03,OUT049,793.8999199999998
FDU35,OUT017,1491.32542
DRL01,OUT018,3662.09974
FDE59,OUT045,806.55012
FDI60,OUT035,1277.73678
DRH39,OUT035,1644.25968
FDK36,OUT049,803.6871800000001
FDN52,OUT045,1429.0731200000002
FDU12,OUT017,3887.1401400000004
NCT05,OUT027,5645.91742
FDS37,OUT027,2735.1063999999997
FDK24,OUT017,868.46952
DRF36,OUT013,2918.2679800000005
FDN46,OUT010,145.41072
NCN06,OUT045,2857.2807
FDD59,OUT035,1457.36962
FDM14,OUT045,1485.33322
FDO10,OUT018,486.3669
FDU35,OUT013,1708.84228
NCA30,OUT018,2917.2027
NCO41,OUT049,1638.5338
FDI24,OUT046,2818.53114
FDZ16,OUT046,3144.30708
FDV47,OUT046,1536.4666599999998
FDV16,OUT045,446.35231999999996
FDZ22,OUT035,1856.11724
FDO20,OUT010,626.78412
FDW38,OUT013,664.7347200000002
FDW52,OUT045,2482.1689799999995
FDT43,OUT019,121.8414
NCS29,OUT045,4446.5453
NCC31,OUT017,2239.6180400000003
FDA21,OUT017,3157.8894
FDQ55,OUT046,2629.1110400000002
NCE54,OUT049,1231.9963199999997
FDD45,OUT017,1224.80568
NCP17,OUT017,1167.8797799999998
FDR47,OUT035,3932.5477
DRM35,OUT013,2732.0437199999997
FDR47,OUT019,404.54008000000005
FDX19,OUT010,472.58484
FDV22,OUT027,4552.008019999999
FDQ46,OUT027,3284.65772
DRO47,OUT045,1701.31874
FDB44,OUT010,817.4692399999998
FDN02,OUT010,530.90892
FDW10,OUT045,4277.23236
FDJ41,OUT019,942.0404199999999
FDM50,OUT046,861.07914
FDW10,OUT035,3580.8721399999995
FDY48,OUT049,2037.88064
NCE30,OUT027,4813.86716
FDO04,OUT045,989.51196
FDQ26,OUT010,100.46921999999999
NCX29,OUT018,1574.1509399999998
FDE39,OUT046,2209.25756
NCR54,OUT027,6392.6787
NCP55,OUT027,2083.88742
FDX22,OUT017,4915.33508
FDI05,OUT035,1342.65228
FDC51,OUT027,4229.3613399999995
FDC10,OUT013,1455.8382799999997
FDJ46,OUT045,2861.6749800000007
FDV10,OUT010,79.96258
FDX12,OUT027,7055.1497
FDL43,OUT019,169.71242
DRB13,OUT046,2650.5498
FDF59,OUT027,3999.99324
FDT35,OUT049,1422.01564
NCJ19,OUT035,708.0117200000001
FDT35,OUT018,2277.1691600000004
FDI48,OUT046,698.8902600000001
DRC24,OUT019,396.08442
NCZ05,OUT017,1459.63334
FDJ57,OUT049,4579.438980000001
FDX11,OUT017,3699.7174400000004
FDE09,OUT035,2234.55796
NCK06,OUT049,1761.3073200000003
DRE37,OUT017,3123.2678
FDV56,OUT046,1492.59044
FDY43,OUT017,2648.48582
FDV35,OUT013,2705.54488
FDF05,OUT019,850.95898
FDA36,OUT035,4009.4476000000004
FDS13,OUT027,3802.0508999999993
FDU47,OUT013,1977.22626
FDI36,OUT010,370.05163999999996
FDH48,OUT046,1293.6494
FDZ14,OUT013,1829.0857600000004
FDS46,OUT013,2341.8183400000003
FDE21,OUT017,1723.1569799999997
FDA26,OUT049,4172.435439999999
FDV12,OUT046,1420.35114
FDL46,OUT019,315.78893999999997
FDN57,OUT013,2315.85214
NCJ18,OUT017,2403.6711600000003
FDO36,OUT045,2966.6716400000005
FDX55,OUT018,2669.5916800000005
FDT25,OUT019,171.84298
FDD16,OUT049,1403.0403399999998
NCX18,OUT013,3397.0447599999998
NCG55,OUT018,2399.94268
NCV18,OUT049,2373.37726
NCS18,OUT035,1195.1109999999999
FDC37,OUT045,1729.8149799999999
FDE47,OUT046,1754.5827400000003
DRG49,OUT019,533.90502
FDC39,OUT049,4446.07924
FDH24,OUT019,341.62198
FDV39,OUT027,4396.676880000001
NCL17,OUT045,1949.7287200000003
NCY53,OUT035,1784.1442599999996
FDH52,OUT013,687.1056000000001
NCD19,OUT018,719.3969
FDI44,OUT046,1518.5566400000002
DRD49,OUT027,6544.8139999999985
FDN08,OUT035,1985.0827000000002
FDO20,OUT027,8049.522
FDY02,OUT046,3422.74464
FDX23,OUT045,1302.7042800000002
FDX01,OUT017,1701.58506
FDH20,OUT027,2936.44432
NCX41,OUT017,3825.5536399999996
FDD21,OUT027,2826.25442
DRH11,OUT019,230.69970000000004
DRE60,OUT018,3993.9344600000004
FDB10,OUT013,4478.4371200000005
FDH38,OUT013,2070.1053600000005
NCL07,OUT018,366.52290000000005
FDD48,OUT046,2850.9556000000002
NCT54,OUT027,3005.6209400000002
FDF32,OUT027,6776.37924
DRH51,OUT045,1016.8097599999999
DRG03,OUT035,2587.4985399999996
NCY42,OUT019,416.79080000000005
FDH32,OUT017,1621.9553799999999
NCJ06,OUT027,3507.9670399999995
FDH47,OUT027,2403.2051
FDZ08,OUT018,1197.64104
FDK16,OUT017,2022.5006600000004
DRG01,OUT018,1150.4358200000001
NCM53,OUT027,2741.03202
NCB07,OUT035,3118.2742999999996
NCZ06,OUT035,3256.56096
FDU48,OUT049,1493.45598
NCB55,OUT027,2139.94778
FDP15,OUT013,5322.67152
FDF17,OUT046,3177.4639200000006
NCN06,OUT049,2960.2799600000008
DRM48,OUT018,384.43292
FDH10,OUT046,1686.8708800000004
FDC60,OUT018,1662.8355
FDE35,OUT018,584.83872
DRI23,OUT013,2837.4398599999995
NCR38,OUT013,4791.496280000001
FDP04,OUT035,1050.89872
NCW17,OUT045,2002.32692
FDX34,OUT017,1588.66538
NCK53,OUT045,1737.4051
NCO54,OUT010,137.95376000000002
NCH55,OUT046,1540.5280400000001
FDT44,OUT027,3737.4683000000005
DRG49,OUT046,4943.83132
FDX46,OUT010,193.94754
DRG36,OUT049,3194.64156
FDU37,OUT049,1759.4430799999998
FDK10,OUT049,3517.6877200000004
DRF37,OUT027,4820.724899999999
FDC44,OUT035,1564.09736
FDP15,OUT046,4259.388919999999
FDZ27,OUT027,1096.2396999999999
FDY22,OUT019,386.09741999999994
DRG51,OUT035,3284.3248200000003
FDN58,OUT045,3190.71334
FDW01,OUT049,3457.0333399999995
FDX24,OUT018,959.2846399999999
FDO51,OUT017,624.25408
FDJ52,OUT027,4250.73352
NCY06,OUT010,357.66776
FDE20,OUT018,2930.05264
FDT23,OUT010,174.70592
FDQ51,OUT046,733.77818
FDE35,OUT046,996.3031199999999
FDB46,OUT013,2841.3680799999993
NCG19,OUT035,4046.33292
NCL06,OUT018,4127.161039999999
FDT36,OUT019,44.27569999999999
FDC56,OUT049,1889.9398800000004
FDJ26,OUT049,3420.8138200000003
FDZ59,OUT017,3125.39836
FDV11,OUT027,5269.34094
FDR13,OUT010,410.93176000000005
FDI15,OUT018,4328.099479999999
FDF47,OUT018,3444.5163000000002
NCB54,OUT019,209.19436000000002
NCK19,OUT027,4737.100420000001
FDX16,OUT017,3229.26316
FDL50,OUT045,1785.54244
NCE31,OUT035,524.78356
DRJ01,OUT049,2451.5421800000004
FDE22,OUT013,2293.48126
FDY20,OUT019,239.42168
NCO14,OUT045,478.84336
NCR50,OUT017,2524.51386
DRM47,OUT017,3375.4728399999995
FDO27,OUT010,285.1621399999999
FDJ20,OUT027,2447.2810600000003
NCX17,OUT013,3235.8545799999997
FDG59,OUT049,666.1329
FDD52,OUT045,1521.0201
FDO48,OUT017,3689.9301800000003
FDC59,OUT019,144.21228
FDS15,OUT018,2035.8832400000003
FDB47,OUT035,3462.22658
FDV14,OUT019,176.50358000000003
FDB27,OUT013,1789.6704000000002
FDA35,OUT035,2218.9782399999995
FDN51,OUT018,4051.0601
FDO39,OUT019,358.26698
FDB28,OUT049,2877.7873400000003
DRJ25,OUT046,851.29188
FDH46,OUT027,2808.61072
FDI10,OUT045,2789.63542
FDU21,OUT018,299.74316
FDD09,OUT049,2659.4049399999994
FDD10,OUT046,2341.1525399999996
FDN31,OUT010,305.46904
FDA46,OUT018,2812.2726199999997
FDM56,OUT046,1657.5090999999998
FDF11,OUT010,939.37722
FDS32,OUT018,1833.1471399999998
NCM06,OUT013,2714.99924
FDZ26,OUT045,4321.574640000001
FDO01,OUT013,2257.52806
FDJ46,OUT049,2828.9842
FDG26,OUT019,552.0147800000001
FDZ38,OUT035,3611.76526
NCO55,OUT013,1560.8349400000002
FDT60,OUT035,2008.9849199999996
FDW37,OUT049,1036.9169200000001
NCK42,OUT018,3035.0493
FDA45,OUT046,2900.224799999999
FDW55,OUT018,4054.1227799999992
FDY44,OUT017,2560.6668
FDQ31,OUT017,1368.4187399999998
FDM09,OUT049,3314.95162
FDH12,OUT018,1550.1821400000001
NCQ43,OUT035,1995.00312
FDT33,OUT035,2868.7990400000003
NCT41,OUT018,2523.24884
DRJ25,OUT010,178.50098
NCQ41,OUT046,3828.2834200000007
NCN17,OUT049,1822.9604
DRO35,OUT027,2412.12682
FDU27,OUT018,797.4286600000001
FDY43,OUT027,5465.086139999999
FDG46,OUT035,1954.7887999999998
DRL49,OUT018,1771.8269599999999
NCB55,OUT049,833.0489600000001
FDK28,OUT049,6722.049960000001
FDO49,OUT045,803.68718
FDT03,OUT013,2052.92772
FDW33,OUT027,3058.5520399999996
FDR02,OUT035,2011.4483800000003
FDF50,OUT013,3892.333379999999
FDA40,OUT018,1030.7249800000002
NCT53,OUT018,3105.02488
FDY60,OUT035,2249.93794
FDP44,OUT027,2392.68546
NCQ50,OUT045,4018.0364199999995
NCC30,OUT017,2485.69772
FDQ60,OUT018,1762.43918
FDG41,OUT046,2151.33296
FDQ03,OUT046,2928.0552399999992
FDM03,OUT045,1715.2339600000003
FDZ51,OUT018,1722.2914400000002
DRF51,OUT035,784.6452999999999
FDF39,OUT017,4857.87654
FDW52,OUT035,3228.9302599999996
FDY22,OUT049,2382.16582
FDG14,OUT013,2436.96116
FDA57,OUT017,645.29336
FDL45,OUT019,283.16474000000005
FDX28,OUT046,1298.8426399999998
NCQ54,OUT013,3651.38036
FDH40,OUT045,974.3317199999999
FDU52,OUT035,2304.73328
FDT60,OUT010,146.00994
FDK08,OUT045,1507.4377799999997
FDN04,OUT049,2849.35768
FDE50,OUT013,2796.42658
FDI16,OUT049,852.5568999999999
FDM50,OUT049,940.5756599999999
NCV30,OUT049,961.7481
FDT44,OUT013,2041.8088599999999
FDY60,OUT013,2673.32016
FDT56,OUT017,933.3850200000003
FDV58,OUT018,2266.51636
FDU04,OUT013,2659.9375800000003
NCN05,OUT027,6362.118479999999
FDI53,OUT018,1852.1224399999999
FDD34,OUT046,2278.43418
FDW47,OUT027,4057.3186200000005
FDT51,OUT027,1989.6101399999995
FDO27,OUT013,1305.3009000000004
NCQ18,OUT018,1499.0487
NCW05,OUT013,2374.5757
FDI15,OUT010,368.72004000000004
NCH43,OUT010,405.33903999999995
FDT40,OUT049,2464.7250200000003
NCG19,OUT017,3521.28304
NCM30,OUT035,738.6385199999999
FDB38,OUT017,2440.8228
FDB22,OUT046,2413.1920999999998
FDC58,OUT046,611.40414
NCI29,OUT013,2234.0919
FDA23,OUT010,207.99591999999998
DRG48,OUT013,2408.13202
FDV21,OUT013,2521.3180199999997
NCG18,OUT019,282.76526
FDG40,OUT045,478.7102
FDU24,OUT018,950.8289799999999
FDA22,OUT049,2731.3113399999997
FDY35,OUT046,787.9743000000001
FDJ15,OUT045,4361.0565799999995
NCW18,OUT018,3107.4883400000003
FDK56,OUT018,3418.9495800000004
FDF44,OUT046,2277.9681200000005
FDP51,OUT049,2231.82818
FDU22,OUT027,4175.29838
FDM28,OUT017,2240.21726
NCL42,OUT046,3514.69162
FDJ15,OUT019,600.5516
FDI32,OUT018,1661.7036400000002
DRL11,OUT046,2490.62464
DRO59,OUT018,692.03252
FDA07,OUT019,280.50154
NCO53,OUT013,3869.16354
FDO21,OUT045,4315.3161199999995
FDW39,OUT045,3414.355560000001
NCV17,OUT013,2357.3314800000003
FDE22,OUT046,2630.8421200000003
NCB06,OUT018,1723.9559399999998
DRF48,OUT017,3645.18842
FDB05,OUT013,4519.05092
FDP28,OUT027,5205.623880000001
FDP23,OUT046,3636.3332800000003
NCS41,OUT018,2810.4083800000003
FDS40,OUT018,217.91634
FDA16,OUT017,3202.5645799999998
FDN20,OUT035,3938.80622
FDF04,OUT027,5168.53882
DRG36,OUT018,1553.9106199999999
FDW16,OUT018,1410.29756
FDU09,OUT017,899.89528
FDW01,OUT046,4075.9610199999997
FDB15,OUT045,5202.2283
NCJ17,OUT049,1364.4905199999998
NCT18,OUT018,1443.1880800000004
FDG16,OUT018,2938.44172
FDP27,OUT017,3504.0388199999993
FDQ44,OUT027,3089.6449000000002
FDL50,OUT027,3236.5869600000005
FDW57,OUT027,5000.02484
FDS34,OUT013,1695.4597
NCV30,OUT035,988.1803600000001
FDD26,OUT018,2534.8337600000004
FDA03,OUT045,2834.77666
FDS27,OUT018,3046.16816
FDM12,OUT013,2954.4875
NCV42,OUT027,2986.3127399999994
NCS41,OUT046,3550.11218
FDN56,OUT018,1842.80124
DRK59,OUT046,3742.8612799999996
NCG18,OUT046,1655.6448599999999
NCN26,OUT017,1450.1789800000001
FDI60,OUT027,1534.06978
NCI43,OUT049,839.8401200000001
NCL17,OUT049,1863.4410400000002
FDQ19,OUT019,482.10578000000004
FDY43,OUT049,2813.6708000000003
FDR36,OUT049,763.80576
FDJ58,OUT049,2996.89896
DRY23,OUT045,647.1576
FDK26,OUT027,4380.964
DRH03,OUT045,1487.3972
FDC10,OUT010,223.70880000000002
FDD23,OUT013,3031.58714
FDP32,OUT045,1973.5643600000003
FDO31,OUT035,1643.79362
FDQ57,OUT013,3002.82458
FDX32,OUT027,4116.6413999999995
FDC39,OUT027,5672.349680000001
FDU55,OUT046,4457.264679999999
FDL45,OUT013,2465.4574000000002
DRK37,OUT049,4311.45448
FDK22,OUT013,2705.6780400000002
DRG37,OUT027,5566.15458
